engagement_id,customer_id,engagement_date,engagement_type,points_value,channel,session_duration_sec,conversion_flag
ENG002742,CUST00717,2022-07-09,Points Redeem,275,In-Store,0,0
ENG002743,CUST00456,2023-05-27,Points Earn,190,In-Store,0,0
ENG002744,CUST00321,2022-01-14,Points Earn,207,In-Store,0,0
ENG002745,CUST00596,2024-05-02,Points Earn,448,In-Store,0,0
ENG002746,CUST00143,2023-02-25,Points Earn,523,Mobile App,0,0
ENG002747,CUST00035,2022-03-07,Points Earn,383,In-Store,0,0
ENG002748,CUST00357,2024-07-08,Points Redeem,37,In-Store,0,0
ENG002749,CUST00020,2024-03-20,Referral,0,In-Store,0,0
ENG002750,CUST00482,2024-04-25,Promo Click,0,Online,179,1
ENG002751,CUST00448,2022-12-28,Referral,0,Mobile App,0,0
ENG002752,CUST00370,2024-07-10,App Login,0,Online,178,0
ENG002753,CUST00986,2024-07-23,Promo Click,0,Online,1577,0
ENG002754,CUST00393,2024-06-13,App Login,0,Online,268,0
ENG002755,CUST00090,2023-08-31,App Login,0,In-Store,537,0
ENG002756,CUST00483,2022-01-28,Points Earn,406,In-Store,0,0
ENG002757,CUST00574,2023-03-25,Promo Click,0,In-Store,1498,0
ENG002758,CUST00735,2024-04-28,Points Earn,267,In-Store,0,0
ENG002759,CUST00939,2024-04-18,Points Earn,123,Online,0,0
ENG002760,CUST00894,2022-08-01,App Login,0,In-Store,172,0
ENG002761,CUST00683,2022-08-16,Promo Click,0,Online,1440,0
ENG002762,CUST00924,2022-12-03,App Login,0,Online,306,0
ENG002763,CUST00304,2023-04-24,Promo Click,0,In-Store,123,0
ENG002764,CUST00279,2023-07-17,Points Redeem,102,In-Store,0,0
ENG002765,CUST00931,2024-10-17,Promo Click,0,Online,890,0
ENG002766,CUST00286,2024-05-08,Points Earn,128,Mobile App,0,0
ENG002767,CUST00277,2023-04-13,Points Earn,270,Online,0,0
ENG002768,CUST00953,2023-01-15,App Login,0,In-Store,1536,0
ENG002769,CUST00254,2024-06-25,Points Earn,348,Online,0,0
ENG002770,CUST00646,2024-01-22,Points Earn,570,Online,0,0
ENG002771,CUST00317,2024-08-28,Points Redeem,225,In-Store,0,0
ENG002772,CUST00306,2022-11-11,Points Earn,284,In-Store,0,0
ENG002773,CUST00653,2024-04-16,Points Redeem,117,In-Store,0,0
ENG002774,CUST00858,2023-12-21,Points Earn,588,In-Store,0,0
ENG002775,CUST00483,2023-04-05,Points Earn,82,Mobile App,0,0
ENG002776,CUST00468,2024-05-20,Promo Click,0,Online,1334,0
ENG002777,CUST00561,2023-05-10,Points Redeem,17,In-Store,0,0
ENG002778,CUST00215,2024-12-11,Promo Click,0,Online,1189,1
ENG002779,CUST00063,2022-12-08,Points Earn,236,Online,0,0
ENG002780,CUST00413,2022-07-09,Points Redeem,467,In-Store,0,0
ENG002781,CUST00893,2022-01-22,Points Earn,72,Mobile App,0,0
ENG002782,CUST00127,2024-02-29,Promo Click,0,Online,743,1
ENG002783,CUST00835,2024-03-19,App Login,0,In-Store,123,0
ENG002784,CUST00663,2022-09-03,Points Redeem,741,Online,0,0
ENG002785,CUST00334,2022-03-06,Promo Click,0,In-Store,653,0
ENG002786,CUST00915,2024-09-07,Points Earn,728,In-Store,0,0
ENG002787,CUST00317,2022-12-30,App Login,0,In-Store,899,0
ENG002788,CUST00443,2022-01-11,App Login,0,Online,435,0
ENG002789,CUST00146,2023-10-30,Points Redeem,91,In-Store,0,0
ENG002790,CUST00545,2023-05-08,App Login,0,Online,738,0
ENG002791,CUST00530,2022-12-08,Points Earn,422,Online,0,0
ENG002792,CUST00324,2023-07-02,Points Earn,113,Online,0,0
ENG002793,CUST00544,2024-06-12,Points Redeem,22,In-Store,0,0
ENG002794,CUST00853,2024-10-03,Points Earn,146,In-Store,0,0
ENG002795,CUST00834,2024-01-24,Points Earn,76,In-Store,0,0
ENG002796,CUST00662,2022-04-09,Points Redeem,193,Online,0,0
ENG002797,CUST00529,2022-04-15,Points Redeem,639,In-Store,0,0
ENG002798,CUST00159,2024-09-17,Promo Click,0,Online,1707,1
ENG002799,CUST00578,2022-06-24,Referral,0,In-Store,0,0
ENG002800,CUST00345,2024-08-04,App Login,0,Online,1233,0
ENG002801,CUST00694,2024-05-03,Referral,0,In-Store,0,0
ENG002802,CUST00173,2024-10-26,Points Earn,603,In-Store,0,0
ENG002803,CUST00752,2022-04-28,Promo Click,0,Online,1021,0
ENG002804,CUST00657,2022-05-13,Points Redeem,95,Online,0,0
ENG002805,CUST00877,2023-04-30,Promo Click,0,Mobile App,1737,0
ENG002806,CUST00875,2024-09-19,Points Earn,221,In-Store,0,0
ENG002807,CUST00992,2023-07-28,Points Redeem,490,In-Store,0,0
ENG002808,CUST00082,2022-08-13,Points Earn,513,Online,0,0
ENG002809,CUST00209,2023-08-20,Promo Click,0,Online,1685,0
ENG002810,CUST00444,2023-06-14,Points Redeem,386,Mobile App,0,0
ENG002811,CUST00922,2023-07-09,Points Earn,182,In-Store,0,0
ENG002812,CUST00192,2024-01-01,Points Earn,737,Online,0,0
ENG002813,CUST00509,2023-08-07,Promo Click,0,In-Store,829,0
ENG002814,CUST00957,2024-04-18,Promo Click,0,In-Store,48,1
ENG002815,CUST00562,2022-01-03,Points Redeem,621,In-Store,0,0
ENG002816,CUST00173,2023-04-14,Points Earn,186,Online,0,0
ENG002817,CUST00646,2022-01-10,App Login,0,In-Store,546,0
ENG002818,CUST00039,2024-12-13,App Login,0,Online,1413,0
ENG002819,CUST00265,2023-04-05,Points Earn,163,Online,0,0
ENG002820,CUST00035,2023-03-13,App Login,0,Online,1654,0
ENG002821,CUST00020,2023-11-28,Promo Click,0,In-Store,494,0
ENG002822,CUST00178,2023-03-20,Points Earn,636,In-Store,0,0
ENG002823,CUST00193,2022-05-20,Points Earn,41,In-Store,0,0
ENG002824,CUST00203,2023-01-13,Points Redeem,299,In-Store,0,0
ENG002825,CUST00353,2023-03-05,App Login,0,Online,1199,0
ENG002826,CUST00601,2022-06-11,Points Earn,635,Online,0,0
ENG002827,CUST00596,2024-03-19,Points Redeem,339,In-Store,0,0
ENG002828,CUST00282,2024-10-03,Points Earn,111,In-Store,0,0
ENG002829,CUST00275,2022-12-01,Points Redeem,589,In-Store,0,0
ENG002830,CUST00424,2022-06-06,Points Earn,321,Online,0,0
ENG002831,CUST00567,2023-05-15,App Login,0,In-Store,1234,0
ENG002832,CUST00707,2024-06-04,Points Redeem,346,In-Store,0,0
ENG002833,CUST00007,2023-09-03,Points Earn,419,In-Store,0,0
ENG002834,CUST00689,2022-11-01,Referral,0,Online,0,0
ENG002835,CUST00764,2022-09-12,Referral,0,Online,0,0
ENG002836,CUST00106,2023-07-02,Points Redeem,421,In-Store,0,0
ENG002837,CUST00844,2023-09-14,Promo Click,0,Online,1259,1
ENG002838,CUST00524,2023-04-12,Points Earn,188,Online,0,0
ENG002839,CUST00270,2022-02-07,Referral,0,In-Store,0,0
ENG002840,CUST00692,2022-11-09,Referral,0,In-Store,0,0
ENG002841,CUST00607,2024-06-25,Promo Click,0,In-Store,531,0
ENG002842,CUST00270,2022-07-24,App Login,0,Online,840,0
ENG002843,CUST00303,2022-02-10,Points Earn,414,In-Store,0,0
ENG002844,CUST00341,2023-12-26,Points Redeem,217,Mobile App,0,0
ENG002845,CUST00799,2023-01-09,Points Earn,175,In-Store,0,0
ENG002846,CUST00144,2022-11-02,App Login,0,In-Store,656,0
ENG002847,CUST00025,2024-08-16,App Login,0,In-Store,692,0
ENG002848,CUST00307,2024-04-05,Points Earn,17,In-Store,0,0
ENG002849,CUST00106,2024-09-01,Points Redeem,688,In-Store,0,0
ENG002850,CUST00735,2022-11-19,Promo Click,0,In-Store,206,0
ENG002851,CUST00867,2024-02-27,Points Redeem,146,In-Store,0,0
ENG002852,CUST00198,2022-01-23,Points Earn,445,In-Store,0,0
ENG002853,CUST00562,2022-04-04,App Login,0,In-Store,1238,0
ENG002854,CUST00181,2023-08-10,Points Earn,520,Mobile App,0,0
ENG002855,CUST00118,2023-07-24,Points Earn,238,Online,0,0
ENG002856,CUST00397,2023-11-16,Promo Click,0,In-Store,528,0
ENG002857,CUST00824,2022-03-05,Promo Click,0,In-Store,682,0
ENG002858,CUST00759,2024-09-28,App Login,0,In-Store,1560,0
ENG002859,CUST00219,2022-09-02,Points Redeem,50,In-Store,0,0
ENG002860,CUST00156,2022-12-10,Promo Click,0,In-Store,1431,0
ENG002861,CUST00927,2024-02-26,Points Earn,162,In-Store,0,0
ENG002862,CUST00722,2024-08-15,App Login,0,Mobile App,295,0
ENG002863,CUST00009,2024-08-13,Points Redeem,415,In-Store,0,0
ENG002864,CUST00211,2023-03-03,Points Earn,93,In-Store,0,0
ENG002865,CUST00754,2023-08-19,Points Earn,209,In-Store,0,0
ENG002866,CUST00362,2023-04-30,Points Earn,800,In-Store,0,0
ENG002867,CUST00509,2023-06-02,App Login,0,In-Store,1204,0
ENG002868,CUST00364,2024-05-27,Points Earn,157,In-Store,0,0
ENG002869,CUST00761,2023-01-30,Points Redeem,11,In-Store,0,0
ENG002870,CUST00492,2023-11-05,Referral,0,In-Store,0,0
ENG002871,CUST00103,2023-04-10,Promo Click,0,In-Store,855,0
ENG002872,CUST00697,2023-08-14,Points Redeem,522,Mobile App,0,0
ENG002873,CUST00734,2024-01-20,Points Earn,216,In-Store,0,0
ENG002874,CUST00958,2024-09-28,Points Redeem,735,Mobile App,0,0
ENG002875,CUST00596,2023-11-27,Points Earn,310,Online,0,0
ENG002876,CUST00195,2023-01-20,Points Redeem,729,Mobile App,0,0
ENG002877,CUST00183,2022-08-21,Points Redeem,277,In-Store,0,0
ENG002878,CUST00162,2022-03-29,Promo Click,0,In-Store,1212,1
ENG002879,CUST00716,2023-12-15,App Login,0,Online,1301,0
ENG002880,CUST00635,2022-07-18,Points Redeem,703,Mobile App,0,0
ENG002881,CUST00591,2022-06-21,Promo Click,0,Online,1178,1
ENG002882,CUST00890,2023-03-08,Promo Click,0,Mobile App,1234,1
ENG002883,CUST00922,2022-04-17,Points Earn,63,In-Store,0,0
ENG002884,CUST00544,2024-12-22,App Login,0,In-Store,216,0
ENG002885,CUST00686,2022-08-14,Promo Click,0,In-Store,1455,0
ENG002886,CUST00800,2022-12-20,Points Earn,117,In-Store,0,0
ENG002887,CUST00069,2023-06-05,Points Earn,129,In-Store,0,0
ENG002888,CUST00995,2024-01-23,Points Redeem,412,In-Store,0,0
ENG002889,CUST00514,2022-06-10,Promo Click,0,Online,164,0
ENG002890,CUST00540,2024-02-05,Points Earn,125,In-Store,0,0
ENG002891,CUST00262,2022-03-16,Promo Click,0,In-Store,1725,0
ENG002892,CUST00894,2022-03-07,Promo Click,0,In-Store,662,0
ENG002893,CUST00205,2023-08-25,Points Earn,151,In-Store,0,0
ENG002894,CUST00509,2024-02-14,Promo Click,0,In-Store,1702,0
ENG002895,CUST00987,2023-10-29,Points Earn,170,In-Store,0,0
ENG002896,CUST00431,2024-05-22,Points Earn,213,In-Store,0,0
ENG002897,CUST00923,2024-12-22,Promo Click,0,In-Store,775,1
ENG002898,CUST00464,2024-04-01,Points Earn,792,In-Store,0,0
ENG002899,CUST00923,2022-07-20,Referral,0,In-Store,0,0
ENG002900,CUST00060,2022-01-12,Points Redeem,251,Mobile App,0,0
ENG002901,CUST00794,2023-12-29,Points Earn,57,In-Store,0,0
ENG002902,CUST00149,2023-05-11,Points Earn,696,In-Store,0,0
ENG002903,CUST00858,2022-07-11,Promo Click,0,In-Store,1341,0
ENG002904,CUST00078,2022-03-30,Points Redeem,120,In-Store,0,0
ENG002905,CUST00813,2024-02-01,Points Earn,222,In-Store,0,0
ENG002906,CUST00298,2024-09-09,Points Redeem,657,Online,0,0
ENG002907,CUST00421,2022-04-15,App Login,0,In-Store,1663,0
ENG002908,CUST00445,2023-11-08,App Login,0,In-Store,1056,0
ENG002909,CUST00637,2022-08-08,App Login,0,In-Store,1304,0
ENG002910,CUST00045,2024-08-19,App Login,0,In-Store,1135,0
ENG002911,CUST00688,2022-03-27,App Login,0,Online,138,0
ENG002912,CUST00553,2023-10-17,Points Earn,541,Mobile App,0,0
ENG002913,CUST00569,2023-02-11,App Login,0,Online,78,0
ENG002914,CUST00799,2023-09-22,App Login,0,Online,377,0
ENG002915,CUST00112,2023-08-11,Points Redeem,56,Online,0,0
ENG002916,CUST00728,2024-12-31,Promo Click,0,Online,1105,0
ENG002917,CUST00813,2024-04-12,App Login,0,In-Store,1028,0
ENG002918,CUST00652,2023-01-25,Promo Click,0,In-Store,1623,0
ENG002919,CUST00465,2023-10-02,Points Earn,18,Online,0,0
ENG002920,CUST00270,2022-10-31,Points Earn,343,In-Store,0,0
ENG002921,CUST00739,2024-07-05,Points Redeem,501,Mobile App,0,0
ENG002922,CUST00436,2022-01-27,Promo Click,0,In-Store,851,1
ENG002923,CUST00652,2023-03-01,Promo Click,0,In-Store,473,0
ENG002924,CUST00906,2023-11-11,Promo Click,0,Online,1177,0
ENG002925,CUST00446,2024-04-01,Points Redeem,316,In-Store,0,0
ENG002926,CUST00682,2023-12-27,Points Earn,138,In-Store,0,0
ENG002927,CUST00617,2024-03-24,Points Redeem,260,In-Store,0,0
ENG002928,CUST00967,2022-06-16,Points Earn,117,Online,0,0
ENG002929,CUST00304,2022-04-18,App Login,0,Mobile App,344,0
ENG002930,CUST00420,2024-08-18,App Login,0,Online,126,0
ENG002931,CUST00431,2022-07-31,Points Earn,322,In-Store,0,0
ENG002932,CUST00313,2022-02-19,Points Earn,268,In-Store,0,0
ENG002933,CUST00972,2023-02-23,Points Redeem,316,In-Store,0,0
ENG002934,CUST00546,2023-02-26,Points Earn,130,Mobile App,0,0
ENG002935,CUST00472,2022-07-15,Referral,0,In-Store,0,0
ENG002936,CUST00895,2022-10-13,Points Earn,117,In-Store,0,0
ENG002937,CUST00591,2024-04-24,Referral,0,In-Store,0,0
ENG002938,CUST00305,2022-10-16,Promo Click,0,In-Store,749,1
ENG002939,CUST00157,2023-08-20,Referral,0,Online,0,0
ENG002940,CUST00184,2023-01-21,Points Redeem,365,Online,0,0
ENG002941,CUST00203,2024-12-30,Points Earn,333,In-Store,0,0
ENG002942,CUST00706,2023-08-09,Points Earn,169,Mobile App,0,0
ENG002943,CUST00284,2022-09-28,Promo Click,0,In-Store,1113,0
ENG002944,CUST00667,2024-09-01,App Login,0,In-Store,1238,0
ENG002945,CUST00134,2022-02-19,Points Earn,323,In-Store,0,0
ENG002946,CUST00426,2022-10-11,Promo Click,0,Online,1454,1
ENG002947,CUST00805,2023-06-29,Promo Click,0,In-Store,901,0
ENG002948,CUST00786,2022-09-25,App Login,0,In-Store,1429,0
ENG002949,CUST00606,2023-02-16,App Login,0,Online,438,0
ENG002950,CUST00248,2024-02-26,App Login,0,In-Store,430,0
ENG002951,CUST00297,2023-07-18,Points Earn,138,Mobile App,0,0
ENG002952,CUST00710,2023-03-01,App Login,0,In-Store,1190,0
ENG002953,CUST00795,2024-09-28,Promo Click,0,Online,249,0
ENG002954,CUST00649,2024-07-28,Points Earn,72,In-Store,0,0
ENG002955,CUST00453,2024-09-09,Points Earn,563,In-Store,0,0
ENG002956,CUST00773,2023-08-14,Promo Click,0,In-Store,904,0
ENG002957,CUST00308,2023-07-10,Points Earn,473,In-Store,0,0
ENG002958,CUST00869,2022-08-30,Referral,0,Online,0,0
ENG002959,CUST00305,2024-09-01,Points Earn,284,Online,0,0
ENG002960,CUST00649,2023-06-01,App Login,0,Online,966,0
ENG002961,CUST00955,2023-07-13,Points Earn,139,Online,0,0
ENG002962,CUST00030,2024-08-11,App Login,0,In-Store,1231,0
ENG002963,CUST00514,2022-04-27,Points Redeem,245,Mobile App,0,0
ENG002964,CUST00346,2023-01-18,Referral,0,In-Store,0,0
ENG002965,CUST00890,2024-02-11,Referral,0,In-Store,0,0
ENG002966,CUST00540,2022-03-11,Points Earn,151,Mobile App,0,0
ENG002967,CUST00450,2024-08-20,Points Earn,798,In-Store,0,0
ENG002968,CUST00867,2023-01-21,Promo Click,0,Online,1382,0
ENG002969,CUST00686,2022-02-26,Points Earn,293,In-Store,0,0
ENG002970,CUST00135,2024-03-21,App Login,0,Online,448,0
ENG002971,CUST00181,2023-01-21,App Login,0,In-Store,1021,0
ENG002972,CUST00497,2023-12-01,Points Earn,94,Online,0,0
ENG002973,CUST00772,2022-07-18,Points Earn,334,In-Store,0,0
ENG002974,CUST00371,2023-07-18,Promo Click,0,Online,132,0
ENG002975,CUST00249,2022-12-09,Referral,0,Online,0,0
ENG002976,CUST00985,2024-02-21,Points Redeem,525,Online,0,0
ENG002977,CUST00589,2022-10-27,Promo Click,0,Online,1460,0
ENG002978,CUST00670,2023-12-27,Points Earn,110,In-Store,0,0
ENG002979,CUST00126,2022-11-10,Points Redeem,403,In-Store,0,0
ENG002980,CUST00167,2024-05-21,Promo Click,0,Online,592,1
ENG002981,CUST00640,2022-04-17,Points Redeem,126,In-Store,0,0
ENG002982,CUST00366,2022-10-01,App Login,0,In-Store,53,0
ENG002983,CUST00016,2022-07-18,Promo Click,0,In-Store,1406,0
ENG002984,CUST00952,2022-11-24,Promo Click,0,In-Store,949,0
ENG002985,CUST00617,2024-06-04,Promo Click,0,In-Store,631,1
ENG002986,CUST00707,2024-10-02,Promo Click,0,In-Store,855,0
ENG002987,CUST00665,2022-03-18,Points Earn,687,Online,0,0
ENG002988,CUST00683,2024-08-03,Points Earn,269,Online,0,0
ENG002989,CUST00597,2023-08-27,Points Redeem,147,Online,0,0
ENG002990,CUST00754,2022-09-23,Points Redeem,54,In-Store,0,0
ENG002991,CUST00374,2023-12-13,Points Redeem,755,Online,0,0
ENG002992,CUST00598,2024-07-18,Points Earn,156,In-Store,0,0
ENG002993,CUST00421,2023-02-04,Points Earn,479,In-Store,0,0
ENG002994,CUST00954,2022-09-08,Points Redeem,603,In-Store,0,0
ENG002995,CUST00222,2024-12-12,Points Redeem,530,Mobile App,0,0
ENG002996,CUST00203,2024-04-10,Points Earn,452,Online,0,0
ENG002997,CUST00362,2022-10-09,Points Earn,555,In-Store,0,0
ENG002998,CUST00309,2024-10-22,Points Earn,89,Online,0,0
ENG002999,CUST00192,2023-05-15,Referral,0,Online,0,0
ENG003000,CUST00512,2023-06-17,App Login,0,Online,885,0
